what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200494984
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200495765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200505875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200505875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200506140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200520921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200530015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200570234
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420200572328
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420200573562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420200575250
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420200578875
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420200581109
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420200603250
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200605718
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200606359
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200607250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200615593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200708140
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420200711062
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420200711875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420200713312
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420200719375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200724437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200724484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200724500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200727328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420200727359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200729812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200742843
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420200743000
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200778484
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200779421
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200780062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200792484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200800781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200804468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201024140
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420201026218
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201027453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420201029031
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420201038343
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420201062671
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420201062703
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201064859
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201065343
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201066265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201075625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201075640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201075796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201077421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201081656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201084406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201087125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201164171
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420201166156
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201167687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420201168968
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420201172578
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420201196500
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420201196531
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201199125
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201199953
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201200640
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420201209671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201220046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201220062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420201220093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201220187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201242203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201246156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201287203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201293906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201300281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201301187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201341437
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420201343703
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201345000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420201346437
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420201349203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201353078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201353093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201353234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201364281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201366078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201366109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201366156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201370796
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420201372734
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420201372765
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420201373765
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201375375
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201376312
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201377296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201385953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201385953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420201385984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201386078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201392484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201394437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201497687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201498937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201503968
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420201507437
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201508828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420201510406
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420201515171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201518421
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420201534296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201534328
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201534328
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420201534375
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201539218
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420201539296
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420201539296
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201542812
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201543859
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201544828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201572609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201635703
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420201637609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201639046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420201641343
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420201645031
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420201646500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201648015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201648046
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201648046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201648125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201665421
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420201666718
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420201666718
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201669640
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201670250
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201671093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201690234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201695671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201697703
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201699921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201701296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201885890
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420201888593
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420201890328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420201891656
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420201896390
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420201917953
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420201917968
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201920328
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201927265
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420201929343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420201971781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202324765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202326328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202326343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202326359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202351265
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420202353265
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420202354312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420202355593
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420202359687
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420202376718
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420202383515
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420202385468
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420202386250
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420202388609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202414125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202423343
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420202425140
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420202426015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420202427250
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420202430578
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420202435546
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420202435546
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420202440468
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420202440968
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420202441531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202448609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420202494187
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420202496640
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420202497796
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420202499609
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420202504515
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420202511375
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420202527031
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420202530234
