what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420189297156
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189299453
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189300265
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189301312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189310390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189378796
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420189381390
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420189382281
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420189384656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189384843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189387234
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420189391718
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420189391718
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189401484
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189402109
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189402890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189409203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189419531
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420189421562
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420189422828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420189424468
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420189428562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189433296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189446984
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420189464906
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420189464906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420189466234
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189467796
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189468359
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189468984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189475718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189547312
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420189549640
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420189550625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420189552281
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420189556218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189560984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189571031
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420189589687
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420189589703
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189594500
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189595312
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189596109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189601765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189786593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189787859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189809625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189811046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189929656
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420189931937
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420189933359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420189935406
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420189940140
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420189964390
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420189964421
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420189967484
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189968312
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420189969281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189993625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189993640
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420189993656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420189993734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420190210328
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420190212609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420190213640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420190215703
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420190219421
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420190233625
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420190234765
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420190234906
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420190234937
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420190244015
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420190244718
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420190248875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420190254109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420190254125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420190254281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420193940906
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420193943640
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420193945046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420193946640
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420193950062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420193970843
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420193973593
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420193973859
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420193975562
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420193976921
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420193977578
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420193979765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420193984937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420193984953
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420193985093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420193993218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420193994125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420194155281
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420194157390
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420194158437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420194159812
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420194163375
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420194173875
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420194186718
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420194189125
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420194189671
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420194190265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420194199312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420194759078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420194771328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420194781234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420194782750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420198952468
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420198954687
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420198956375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420198958203
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420198961859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420198974375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420198988359
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420198988515
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420198988515
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420199003718
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420199004187
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420199004859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420199011593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420199053468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420199054625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420199677859
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420199682421
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420199683812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420199685109
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420199689218
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420199692890
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420199693218
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420199693296
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420199693296
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420199694765
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420199696531
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420199697437
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420199698484
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420199700625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420199713453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200074859
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420200077343
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420200078359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420200080078
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420200083328
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420200106828
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420200107265
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200109593
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200110437
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200112015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200119531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200213531
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420200215937
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420200217515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1420200221031
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1420200224671
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1420200235000
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1420200249156
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200251343
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200251906
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1420200252734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200258750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200273703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200278875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200284625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200286093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420200459937
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1420200462500
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1420200463562
