what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441351505165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441351506852
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441351510118
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441351526915
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441351526930
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441351530493
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1441351533540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351536868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351538165
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441351538586
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441351539868
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441351541649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351547633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351547649
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441351547665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351547758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351579102
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441351581399
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441351582227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441351584024
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441351586758
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441351652524
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441351653290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441351661196
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441351661336
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441351664399
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1441351665133
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441351668852
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441351672055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351677180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351759493
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441351759524
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441351761743
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441351762899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441351764165
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441351767399
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441351781461
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441351781493
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1441351785461
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441351787461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441351792868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360332302
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441360365692
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441360370052
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441360371145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441360372364
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441360375786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360376520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360377380
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441360390989
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441360390989
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1441360400223
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441360402536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360413161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360507052
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441360509645
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441360510723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441360512317
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441360515942
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441360532458
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441360532458
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441360535739
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1441360535958
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1441360537395
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441360539317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360551614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360656333
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441360658677
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441360659567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441360661802
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441360665317
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441360671770
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441360681645
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441360684755
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441360692458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360697052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360697067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360697098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360879223
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441360881677
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441360882380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441360884364
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441360888020
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441360903130
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441360903145
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441360905317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360914302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360917286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360919848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360919848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441360919958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361271536
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441361274130
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441361275083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441361277614
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441361280864
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441361296473
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441361296473
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441361299192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361321708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361321723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361321802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361366395
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441361368755
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441361369692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441361371645
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441361375395
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441361390364
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441361390380
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441361392505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361407911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361407927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361407973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361413864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361415067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361443786
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441361445692
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441361446739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441361448364
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441361451458
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441361466661
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441361466661
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441361494630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361499973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361499973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361500098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361507020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361508005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361837145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441361842036
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441361866177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361867177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361870442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361870520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1441361873817
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441361875661
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441361879911
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441361887848
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441361901833
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441361901973
activated,view,com.android.ide.eclipse.ddms,22.2.1.v201309180102-833290,"com.android.ide.eclipse.ddms.views.LogCatView",1441361901989
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1441361903833
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1441361919755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1441361921270
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1441361928708
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1441361929911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1441361931583
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1441361938270
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1441361943427
